327,James 1:5,"If any of you lack wisdom, let him ask of God, that giveth to all men liberally, and upbraideth not; and it shall be given him.","If you don't know what you're doing, pray to the Father. He loves to help. You'll get his help, and won't be condescended to when you ask for it.","If any of you is deficient in wisdom, let him ask of the giving God [Who gives] to everyone liberally and ungrudgingly, without reproaching or faultfinding, and it will be given him.",generosity,no
328,Luke 11:13,"If ye then, being evil, know how to give good gifts unto your children: how much more shall your heavenly Father give the Holy Spirit to them that ask him?","As bad as you are, you wouldn't think of such a thing - you're at least decent to your own children. And don't you think the Father who conceived you in love will give the Holy Spirit when you ask him?","If you then, evil as you are, know how to give good gifts [gifts that are to their advantage] to your children, how much more will your heavenly Father give the Holy Spirit to those who ask and  continue to ask Him!",generosity,no
329,Isaiah 40:29,He giveth power to the faint; and to them that have no might he increaseth strength.,"He energizes those who get tired,
gives fresh strength to dropouts.","He gives power to the faint and weary, and to him who has no might He increases strength [causing it to multiply and making it to abound].",generosity,no
330,Colossians 3:12,"Put on therefore, as the elect of God, holy and beloved, bowels of mercies, kindness, humbleness of mind, meekness, longsuffering;","So, chosen by God for this new life of love, dress in the wardrobe God picked out for you: compassion, kindness, humility, quiet strength, discipline.","Clothe yourselves therefore, as God's own chosen ones (His own picked representatives), [who are] purified and holy and well-beloved [by God Himself, by putting on behavior marked by] tenderhearted pity and mercy, kind feeling, a lowly opinion of yourselves, gentle ways, [and] patience [which is tireless and long-suffering, and has the power to endure whatever comes, with good temper].",gentleness,no
331,Philippians 4:5,Let your moderation be known unto all men. The Lord is at hand.,"Make it as clear as you can to all you meet that you're on their side, working with them and not against them. Help them see that the Master is about to arrive. He could show up any minute!","Let all men know and perceive and recognize your unselfishness (your considerateness, your forbearing spirit). The Lord is near [He is coming soon].",gentleness,no
332,Colossians 4:5-6,"5 Walk in wisdom toward them that are without, redeeming the time.
6 Let your speech be alway with grace, seasoned with salt, that ye may know how ye ought to answer every man.","5 Use your heads as you live and work among outsiders. Don't miss a trick. Make the most of every opportunity. 6 Be gracious in your speech. The goal is to bring out the best in others in a conversation, not put them down, not cut them out.","5 Behave yourselves wisely [living prudently and with discretion] in your relations with those of the outside world (the non-Christians), making the very most of the time and seizing (buying up) the opportunity.
6 Let your speech at all times be gracious (pleasant and winsome), seasoned [as it were] with salt, [so that you may never be at a loss] to know how you ought to answer anyone [who puts a question to you].",gentleness,no
333,Proverbs 15:1,A soft answer turneth away wrath: but grievous words stir up anger.,"A gentle response defuses anger,
but a sharp tongue kindles a temper-fire.","A SOFT answer turns away wrath, but grievous words stir up anger.",gentleness,no
334,Leviticus 19:17-18,"17 Thou shalt not hate thy brother in thine heart: thou shalt in any wise rebuke thy neighbour, and not suffer sin upon him.
18 Thou shalt not avenge, nor bear any grudge against the children of thy people, but thou shalt love thy neighbour as thyself: I am the Lord.","17 ""Don't secretly hate your neighbor. If you have something against him, get it out into the open; otherwise you are an accomplice in his guilt.
18 ""Don't seek revenge or carry a grudge against any of your people.","17 You shall not hate your brother in your heart; but you shall surely rebuke your neighbor, lest you incur sin because of him.
18 You shall not take revenge or bear any grudge against the sons of your people, but you shall love your neighbor as yourself. I am the Lord.",gentleness,no
335,Galatians 5:22-23,"22 But the fruit of the Spirit is love, joy, peace, longsuffering, gentleness, goodness, faith,
23 Meekness, temperance: against such there is no law.","But what happens when we live God's way? He brings gifts into our lives, much the same way that fruit appears in an orchard - things like affection for others, exuberance about life, serenity. We develop a willingness to stick with things, a sense of compassion in the heart, and a conviction that a basic holiness permeates things and people. We find ourselves involved in loyal commitments, 23 not needing to force our way in life, able to marshal and direct our energies wisely. Legalism is helpless in bringing this about; it only gets in the way.","22 But the fruit of the [Holy] Spirit [the work which His presence within accomplishes] is love, joy (gladness), peace, patience (an even temper, forbearance), kindness, goodness (benevolence), faithfulness,
23 Gentleness (meekness, humility), self-control (self-restraint, continence). Against such things there is no law [that can bring a charge].",gentleness,no
336,Romans 14:13,"Let us not therefore judge one another any more: but judge this rather, that no man put a stumblingblock or an occasion to fall in his brother's way.","Forget about deciding what's right for each other. Here's what you need to be concerned about: that you don't get in the way of someone else, making life more difficult than it already is.","Then let us no more criticize and blame and pass judgment on one another, but rather decide and endeavor never to put a stumbling block or an obstacle or a hindrance in the way of a brother.",gentleness,no
337,Proverbs 16:24,"Pleasant words are as an honeycomb, sweet to the soul, and health to the bones.","Gracious speech is like clover honey - 
good taste to the soul, quick energy for the body.","Pleasant words are as a honeycomb, sweet to the mind and healing to the body.",gentleness,no
338,Galatians 6:10,"As we have therefore opportunity, let us do good unto all men, especially unto them who are of the household of faith.","Right now, therefore, every time we get the chance, let us work for the benefit of all, starting with the people closest to us in the community of faith.","So then, as occasion and opportunity open up to us, let us do good [morally] to all people [not only being useful or profitable to them, but also doing what is for their spiritual good and advantage]. Be mindful to be a blessing, especially to those of the household of faith [those who belong to God's family with you, the believers].",gentleness,no
339,Hebrews 13:1-2,"1 Let brotherly love continue.
2 Be not forgetful to entertain strangers: for thereby some have entertained angels unawares.","1 Stay on good terms with each other, held together by love. 2 Be ready with a meal or a bed when it's needed. Why, some have extended hospitality to angels without ever knowing it!","1 LET LOVE for your fellow believers continue and be a fixed practice with you [never let it fail].
2 Do not forget or neglect or refuse to extend hospitality to strangers [in the brotherhood — being friendly, cordial, and gracious, sharing the comforts of your home and doing your part generously], for through it some have entertained angels without knowing it.",gentleness,no
340,John 13:20,"Verily, verily, I say unto you, He that receiveth whomsoever I send receiveth me; and he that receiveth me receiveth him that sent me.","Make sure you get this right: Receiving someone I send is the same as receiving me, just as receiving me is the same as receiving the One who sent me.","I assure you, most solemnly I tell you, he who receives and welcomes and takes into his heart any messenger of Mine receives Me [in just that way]; and he who receives and welcomes and takes Me into his heart receives Him Who sent Me [in that same way].",gentleness,no
341,Zechariah 7:9-10,"9 Thus speaketh the Lord of hosts, saying, Execute true judgment, and shew mercy and compassions every man to his brother:
10 And oppress not the widow, nor the fatherless, the stranger, nor the poor; and let none of you imagine evil against his brother in your heart.","9 Well, the message hasn't changed. God-of-the-Angel-Armies said then and says now:
""'Treat one another justly.
Love your neighbors.
Be compassionate with each other. 
10 Don't take advantage of widows, orphans, visitors, and the poor.
Don't plot and scheme against one another - that's evil.'","9 Thus has the Lord of hosts spoken: Execute true judgment and show mercy and kindness and tender compassion, every man to his brother;
10 And oppress not the widow or the fatherless, the temporary resident or the poor, and let none of you devise or imagine or think evil against his brother in your heart.",gentleness,no
342,2 Corinthians 9:7,"Every man according as he purposeth in his heart, so let him give; not grudgingly, or of necessity: for God loveth a cheerful giver.","I want each of you to take plenty of time to think it over, and make up your own mind what you will give. That will protect you against sob stories and arm-twisting. God loves it when the giver delights in the giving.","Let each one [give] as he has made up his own mind and purposed in his heart, not reluctantly or sorrowfully or under compulsion, for God loves (He takes pleasure in, prizes above other things, and is unwilling to abandon or to do without) a cheerful (joyous, ""prompt to do it"") giver [whose heart is in his giving].",giving,no
343,Proverbs 18:16,"A man's gift maketh room for him, and bringeth him before great men.","A gift gets attention;
it buys the attention of eminent people.",A man's gift makes room for him and brings him before great men.,giving,no
344,2 Corinthians 8:12,"For if there be first a willing mind, it is accepted according to that a man hath, and not according to that he hath not.","Once the commitment is clear, you do what you can, not what you can't. The heart regulates the hands.","For if the [eager] readiness to give is there, then it is acceptable and welcomed in proportion to what a person has, not according to what he does not have.",giving,no
345,1 Chronicles 29:14,"But who am I, and what is my people, that we should be able to offer so willingly after this sort? for all things come of thee, and of thine own have we given thee.","But me - who am I, and who are these my people, that we should presume to be giving something to you? Everything comes from you; all we're doing is giving back what we've been given from your generous hand.","But who am I, and what are my people, that we should retain strength and be able to offer thus so willingly? For all things come from You, and out of Your own [hand] we have given You.",giving,no
346,Proverbs 11:25,The liberal soul shall be made fat: and he that watereth shall be watered also himself.,"The one who blesses others is abundantly blessed;
those who help others are helped.","The liberal person shall be enriched, and he who waters shall himself be watered.",giving,no
347,Luke 6:38,"Give, and it shall be given unto you; good measure, pressed down, and shaken together, and running over, shall men give into your bosom. For with the same measure that ye mete withal it shall be measured to you again.","Give away your life; you'll find life given back, but not merely given back - given back with bonus and blessing. Giving, not getting, is the way. Generosity begets generosity.","Give, and [gifts] will be given to you; good measure, pressed down, shaken together, and running over, will they pour into [the pouch formed by] the bosom [of your robe and used as a bag]. For with the measure you deal out [with the measure you use when you confer benefits on others], it will be measured back to you.",giving,no
348,Proverbs 3:9,"Honour the Lord with thy substance, and with the firstfruits of all thine increase:","Honor God with everything you own;
give him the first and the best.",Honor the Lord with your capital and sufficiency [from righteous labors] and with the firstfruits of all your income;,giving,no
349,2 Corinthians 9:10,"Now he that ministereth seed to the sower both minister bread for your food, and multiply your seed sown, and increase the fruits of your righteousness;","This most generous God who gives seed to the farmer that becomes bread for your meals is more than extravagant with you. He gives you something you can then give away, which grows into full-formed lives, robust in God.","And [God] Who provides seed for the sower and bread for eating will also provide and multiply your [resources for] sowing and increase the fruits of your righteousness [which manifests itself in active goodness, kindness, and charity].",giving,no
350,Mathew 6:2,"Therefore when thou doest thine alms, do not sound a trumpet before thee, as the hypocrites do in the synagogues and in the streets, that they may have glory of men. Verily I say unto you, They have their reward.","When you do something for someone else, don't call attention to yourself. You've seen them in action, I'm sure - 'playactors' I call them - treating prayer meeting and street corner alike as a stage, acting compassionate as long as someone is watching, playing to the crowds. They get applause, true, but that's all they get.","Thus, whenever you give to the poor, do not blow a trumpet before you, as the hypocrites in the synagogues and in the streets like to do, that they may be recognized and honored and praised by men. Truly I tell you, they have their reward in full already.",giving,no
351,Luke 6:30,Give to every man that asketh of thee; and of him that taketh away thy goods ask them not again.,"If someone takes unfair advantage of you, use the occasion to practice the servant life. No more tit-for-tat stuff. Live generously.","Give away to everyone who begs of you [who is in want of necessities], and of him who takes away from you your goods, do not demand or require them back again.",giving,no
352,Proverbs 3:27,"Withhold not good from them to whom it is due, when it is in the power of thine hand to do it.","Never walk away from someone who deserves help;
your hand is God's hand for that person.","Withhold not good from those to whom it is due [its rightful owners], when it is in the power of your hand to do it.",giving,no
353,Malachi 3:10,"Bring ye all the tithes into the storehouse, that there may be meat in mine house, and prove me now herewith, saith the Lord of hosts, if I will not open you the windows of heaven, and pour you out a blessing, that there shall not be room enough to receive it.",Bring your full tithe to the Temple treasury so there will be ample provisions in my Temple. Test me in this and see if I don't open up heaven itself to you and pour out blessings beyond your wildest dreams.,"Bring all the tithes (the whole tenth of your income) into the storehouse, that there may be food in My house, and prove Me now by it, says the Lord of hosts, if I will not open the windows of heaven for you and pour you out a blessing, that there shall not be room enough to receive it.",giving,no
354,Psalms 37:4,Delight thyself also in the Lord; and he shall give thee the desires of thine heart.,"Keep company with God,
get in on the best.","Delight yourself also in the Lord, and He will give you the desires and secret petitions of your heart.",giving,no
355,Ephesians 4:32,"And be ye kind one to another, tenderhearted, forgiving one another, even as God for Christ's sake hath forgiven you.","Be gentle with one another, sensitive. Forgive one another as quickly and thoroughly as God in Christ forgave you.","And become useful and helpful and kind to one another, tenderhearted (compassionate, understanding, loving-hearted), forgiving one another [readily and freely], as God in Christ forgave you.",goodness,no
356,Galatians 6:10,"As we have therefore opportunity, let us do good unto all men, especially unto them who are of the household of faith.","Right now, therefore, every time we get the chance, let us work for the benefit of all, starting with the people closest to us in the community of faith.","So then, as occasion and opportunity open up to us, let us do good [morally] to all people [not only being useful or profitable to them, but also doing what is for their spiritual good and advantage]. Be mindful to be a blessing, especially to those of the household of faith [those who belong to God's family with you, the believers].",goodness,no
357,Romans 12:9,Let love be without dissimulation. Abhor that which is evil; cleave to that which is good.,Love from the center of who you are; don't fake it. Run for dear life from evil; hold on for dear life to good. 10 Be good friends who love deeply; practice playing second fiddle.,"[Let your] love be sincere (a real thing); hate what is evil [loathe all ungodliness, turn in horror from wickedness], but hold fast to that which is good.",goodness,no
358,Romans 12:21,"Be not overcome of evil, but overcome evil with good.",Don't let evil get the best of you; get the best of evil by doing good.,"Do not let yourself be overcome by evil, but overcome (master) evil with good.",goodness,no
359,1 Corinthians 10:23,"All things are lawful for me, but all things are not expedient: all things are lawful for me, but all things edify not.","Looking at it one way, you could say, ""Anything goes. Because of God's immense generosity and grace, we don't have to dissect and scrutinize every action to see if it will pass muster."" But the point is not to just get by.","All things are legitimate [permissible — and we are free to do anything we please], but not all things are helpful (expedient, profitable, and wholesome). All things are legitimate, but not all things are constructive [to character] and edifying [to spiritual life].",goodness,no
360,Psalms 145:17,"The Lord is righteous in all his ways, and holy in all his works.","Everything God does is right - 
the trademark on all his works is love.",The Lord is [rigidly] righteous in all His ways and gracious and merciful in all His works.,goodness,no
361,Psalms 37:3,"Trust in the Lord, and do good; so shalt thou dwell in the land, and verily thou shalt be fed.","Get insurance with God and do a good deed,
settle down and stick to your last.","Trust (lean on, rely on, and be confident) in the Lord and do good; so shall you dwell in the land and feed surely on His faithfulness, and truly you shall be fed.",goodness,no
362,Mathew 5:15-16,"15 Neither do men light a candle, and put it under a bushel, but on a candlestick; and it giveth light unto all that are in the house.
16 Let your light so shine before men, that they may see your good works, and glorify your Father which is in heaven.","15 If I make you light-bearers, you don't think I'm going to hide you under a bucket, do you? I'm putting you on a light stand. 16 Now that I've put you there on a hilltop, on a light stand - shine! Keep open house; be generous with your lives. By opening up to others, you'll prompt people to open up with God, this generous Father in heaven.","15 Nor do men light a lamp and put it under a peck measure, but on a lampstand, and it gives light to all in the house.
16 Let your light so shine before men that they may see your moral excellence and your praiseworthy, noble, and good deeds and recognize and honor and praise and glorify your Father Who is in heaven.",goodness,no
363,Proverbs 19:22,The desire of a man is his kindness: and a poor man is better than a liar.,"It's only human to want to make a buck,
but it's better to be poor than a liar.","That which is desired in a man is loyalty and kindness [and his glory and delight are his giving], but a poor man is better than a liar.",goodness,no
364,Nahum 1:7,"The Lord is good, a strong hold in the day of trouble; and he knoweth them that trust in him.","God is good,
a hiding place in tough times.
He recognizes and welcomes
anyone looking for help.","The Lord is good, a Strength and Stronghold in the day of trouble; He knows (recognizes, has knowledge of, and understands) those who take refuge and trust in Him.",goodness,no
365,Galatians 5:22-23,"22 But the fruit of the Spirit is love, joy, peace, longsuffering, gentleness, goodness, faith,
23 Meekness, temperance: against such there is no law.","22 But what happens when we live God's way? He brings gifts into our lives, much the same way that fruit appears in an orchard - things like affection for others, exuberance about life, serenity. We develop a willingness to stick with things, a sense of compassion in the heart, and a conviction that a basic holiness permeates things and people. We find ourselves involved in loyal commitments, 23 not needing to force our way in life, able to marshal and direct our energies wisely. Legalism is helpless in bringing this about; it only gets in the way.","22 But the fruit of the [Holy] Spirit [the work which His presence within accomplishes] is love, joy (gladness), peace, patience (an even temper, forbearance), kindness, goodness (benevolence), faithfulness,
23 Gentleness (meekness, humility), self-control (self-restraint, continence). Against such things there is no law [that can bring a charge].",goodness,no
366,Ephesians 4:29,"Let no corrupt communication proceed out of your mouth, but that which is good to the use of edifying, that it may minister grace unto the hearers.","Watch the way you talk. Let nothing foul or dirty come out of your mouth. Say only what helps, each word a gift.","Let no foul or polluting language, nor evil word nor unwholesome or worthless talk [ever] come out of your mouth, but only such [speech] as is good and beneficial to the spiritual progress of others, as is fitting to the need and the occasion, that it may be a blessing and give grace (God's favor) to those who hear it.",goodness,no
367,Jeremiah 6:16,"Thus saith the Lord, Stand ye in the ways, and see, and ask for the old paths, where is the good way, and walk therein, and ye shall find rest for your souls. But they said, We will not walk therein.","Go stand at the crossroads and look around.
Ask for directions to the old road,
The tried and true road. Then take it.
Discover the right route for your souls.
But they said, 'Nothing doing.
We aren't going that way.","Thus says the Lord: Stand by the roads and look; and ask for the eternal paths, where the good, old way is; then walk in it, and you will find rest for your souls. But they said, We will not walk in it!",goodness,no
368,Psalms 15:2-3,"2 He that walketh uprightly, and worketh righteousness, and speaketh the truth in his heart.
3 He that backbiteth not with his tongue, nor doeth evil to his neighbour, nor taketh up a reproach against his neighbour.","2 Walk straight,
act right,
tell the truth.
3 Don't hurt your friend,
don't blame your neighbor;","2 He who walks and lives uprightly and blamelessly, who works rightness and justice and speaks and thinks the truth in his heart,
3 He who does not slander with his tongue, nor does evil to his friend, nor takes up a reproach against his neighbor;",gossip,no
369,Proverbs 16:28,A froward man soweth strife: and a whisperer separateth chief friends.,"Troublemakers start fights;
gossips break up friendships.","A perverse man sows strife, and a whisperer separates close friends.",gossip,no
370,Ephesians 4:29,"Let no corrupt communication proceed out of your mouth, but that which is good to the use of edifying, that it may minister grace unto the hearers.","Watch the way you talk. Let nothing foul or dirty come out of your mouth. Say only what helps, each word a gift.","Let no foul or polluting language, nor evil word nor unwholesome or worthless talk [ever] come out of your mouth, but only such [speech] as is good and beneficial to the spiritual progress of others, as is fitting to the need and the occasion, that it may be a blessing and give grace (God's favor) to those who hear it.",gossip,no
371,Proverbs 10:18,"He that hideth hatred with lying lips, and he that uttereth a slander, is a fool.","Liars secretly hoard hatred;
fools openly spread slander.","He who hides hatred is of lying lips, and he who utters slander is a [self-confident] fool.",gossip,no
372,Proverbs 11:13,A talebearer revealeth secrets: but he that is of a faithful spirit concealeth the matter.,"A gadabout gossip can't be trusted with a secret,
but someone of integrity won't violate a confidence.","He who goes about as a talebearer reveals secrets, but he who is trustworthy and faithful in spirit keeps the matter hidden.",gossip,no
373,Proverbs 11:9,An hypocrite with his mouth destroyeth his neighbour: but through knowledge shall the just be delivered.,"The loose tongue of the godless spreads destruction;
the common sense of the godly preserves them.","With his mouth the godless man destroys his neighbor, but through knowledge and superior discernment shall the righteous be delivered.",gossip,no
374,2 Corinthians 12:20,"For I fear, lest, when I come, I shall not find you such as I would, and that I shall be found unto you such as ye would not: lest there be debates, envyings, wraths, strifes, backbitings, whisperings, swellings, tumults:","I do admit that I have fears that when I come you'll disappoint me and I'll disappoint you, and in frustration with each other everything will fall to pieces - quarrels, jealousy, flaring tempers, taking sides, angry words, vicious rumors, swelled heads, and general bedlam.","For I am fearful that somehow or other I may come and find you not as I desire to find you, and that you may find me too not as you want to find me — that perhaps there may be factions (quarreling), jealousy, temper (wrath, intrigues, rivalry, divided loyalties), selfishness, whispering, gossip, arrogance (self-assertion), and disorder among you.",gossip,no
375,James 1:26,"If any man among you seem to be religious, and bridleth not his tongue, but deceiveth his own heart, this man's religion is vain.","Anyone who sets himself up as ""religious"" by talking a good game is self-deceived. This kind of religion is hot air and only hot air.","If anyone thinks himself to be religious (piously observant of the external duties of his faith) and does not bridle his tongue but deludes his own heart, this person's religious service is worthless (futile, barren).",gossip,no
376,James 4:11,"Speak not evil one of another, brethren. He that speaketh evil of his brother, and judgeth his brother, speaketh evil of the law, and judgeth the law: but if thou judge the law, thou art not a doer of the law, but a judge.","Don't bad-mouth each other, friends. It's God's Word, his Message, his Royal Rule, that takes a beating in that kind of talk. You're supposed to be honoring the Message, not writing graffiti all over it.","[My] brethren, do not speak evil about or accuse one another. He that maligns a brother or judges his brother is maligning and criticizing the Law and judging the Law. But if you judge the Law, you are not a practicer of the Law but a censor and judge [of it].",gossip,no
377,Leviticus 19:16,Thou shalt not go up and down as a talebearer among thy people: neither shalt thou stand against the blood of thy neighbour: I am the Lord.,Don't spread gossip and rumors.,"You shall not go up and down as a dispenser of gossip and scandal among your people, nor shall you [secure yourself by false testimony or by silence and] endanger the life of your neighbor. I am the Lord.",gossip,no
378,Proverbs 18:21,Death and life are in the power of the tongue: and they that love it shall eat the fruit thereof.,"Words kill, words give life;
they're either poison or fruit - you choose.","Death and life are in the power of the tongue, and they who indulge in it shall eat the fruit of it [for death or life].",gossip,no
379,1 Timothy 5:13,"And withal they learn to be idle, wandering about from house to house; and not only idle, but tattlers also and busybodies, speaking things which they ought not.","frittering away their days on empty talk, gossip, and trivialities.","Moreover, as they go about from house to house, they learn to be idlers, and not only idlers, but gossips and busybodies, saying what they should not say and talking of things they should not mention.",gossip,no
380,1 Thessalonians 5:16-18,"16 Rejoice evermore.
17 Pray without ceasing.
18 In every thing give thanks: for this is the will of God in Christ Jesus concerning you.",Be cheerful no matter what; 17 pray all the time; 18 thank God no matter what happens. This is the way God wants you who belong to Christ Jesus to live.,"16 Be happy [in your faith] and rejoice and be glad-hearted continually (always); 
17 Be unceasing in prayer [praying perseveringly]; 
18 Thank [God] in everything [no matter what the circumstances may be, be thankful and give thanks], for this is the will of God for you [who are] in Christ Jesus [the Revealer and Mediator of that will].",gratitude,no
381,Philippians 4:6-7,"6 Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made known unto God.
7 And the peace of God, which passeth all understanding, shall keep your hearts and minds through Christ Jesus.","6 Don't fret or worry. Instead of worrying, pray. Let petitions and praises shape your worries into prayers, letting God know your concerns. 7 Before you know it, a sense of God's wholeness, everything coming together for good, will come and settle you down. It's wonderful what happens when Christ displaces worry at the center of your life.","6 Do not fret or have any anxiety about anything, but in every circumstance and in everything, by prayer and petition ( definite requests), with thanksgiving, continue to make your wants known to God.
7 And God's peace [shall be yours, that tranquil state of a soul assured of its salvation through Christ, and so fearing nothing from God and being content with its earthly lot of whatever sort that is, that peace] which transcends all understanding shall garrison and mount guard over your hearts and minds in Christ Jesus.",gratitude,no
382,1 Corinthians 15:57,"But thanks be to God, which giveth us the victory through our Lord Jesus Christ.","But now in a single victorious stroke of Life, all three - sin, guilt, death - are gone, the gift of our Master, Jesus Christ. Thank God!","But thanks be to God, Who gives us the victory [making us conquerors] through our Lord Jesus Christ.",gratitude,no
383,2 Thessalonians 1:3,"We are bound to thank God always for you, brethren, as it is meet, because that your faith groweth exceedingly, and the charity of every one of you all toward each other aboundeth;","You need to know, friends, that thanking God over and over for you is not only a pleasure; it's a must. We have to do it. Your faith is growing phenomenally; your love for each other is developing wonderfully. Why, it's only right that we give thanks.","We ought and indeed are obligated [as those in debt] to give thanks always to God for you, brethren, as is fitting, because your faith is growing exceedingly and the love of every one of you each toward the others is increasing and abounds.",gratitude,no
384,1 Chronicles 16:34,O give thanks unto the Lord; for he is good; for his mercy endureth for ever.,"Give thanks to God - he is good
and his love never quits.","O give thanks to the Lord, for He is good; for His mercy and loving-kindness endure forever!",gratitude,no
385,Colossians 3:15,"And let the peace of God rule in your hearts, to the which also ye are called in one body; and be ye thankful.","Let the peace of Christ keep you in tune with each other, in step with each other. None of this going off and doing your own thing. And cultivate thankfulness.","And let the peace (soul harmony which comes) from Christ rule (act as umpire continually) in your hearts [deciding and settling with finality all questions that arise in your minds, in that peaceful state] to which as [members of Christ's] one body you were also called [to live]. And be thankful (appreciative), [giving praise to God always].",gratitude,no
386,Colossians 4:2,"Continue in prayer, and watch in the same with thanksgiving;","Pray diligently. Stay alert, with your eyes wide open in gratitude.","Be earnest and unwearied and steadfast in your prayer [life], being [both] alert and intent in [your praying] with thanksgiving.",gratitude,no
387,Colossians 3:17,"And whatsoever ye do in word or deed, do all in the name of the Lord Jesus, giving thanks to God and the Father by him.","Let every detail in your lives - words, actions, whatever - be done in the name of the Master, Jesus, thanking God the Father every step of the way.","And whatever you do [no matter what it is] in word or deed, do everything in the name of the Lord Jesus and in [dependence upon] His Person, giving praise to God the Father through Him.",gratitude,no
388,Romans 11:36,"For of him, and through him, and to him, are all things: to whom be glory for ever. Amen.","Everything comes from him;
Everything happens through him;
Everything ends up in him.
Always glory! Always praise!
Yes. Yes. Yes.","For from Him and through Him and to Him are all things. [For all things originate with Him and come from Him; all things live through Him, and all things center in and tend to consummate and to end in Him.] To Him be glory forever! Amen (so be it).",gratitude,no
389,Revelation 5:13,"And every creature which is in heaven, and on the earth, and under the earth, and such as are in the sea, and all that are in them, heard I saying, Blessing, and honour, and glory, and power, be unto him that sitteth upon the throne, and unto the Lamb for ever and ever.","Then I heard every creature in Heaven and earth, in underworld and sea, join in, all voices in all places, singing:
To the One on the Throne! To the Lamb!
The blessing, the honor, the glory, the strength,
For age after age after age.","And I heard every created thing in heaven and on earth and under the earth [in Hades, the place of departed spirits] and on the sea and all that is in it, crying out together, To Him Who is seated on the throne and to the Lamb be ascribed the blessing and the honor and the majesty (glory, splendor) and the power (might and dominion) forever and ever (through the eternities of the eternities)!",gratitude,no
390,Psalms 9:1,"I will praise thee, O Lord, with my whole heart; I will shew forth all thy marvellous works.","I'm thanking you, God, from a full heart,
I'm writing the book on your wonders.","I WILL praise You, O Lord, with my whole heart; I will show forth (recount and tell aloud) all Your marvelous works and wonderful deeds!",gratitude,no
391,Colossians 3:16,"Let the word of Christ dwell in you richly in all wisdom; teaching and admonishing one another in psalms and hymns and spiritual songs, singing with grace in your hearts to the Lord.","Let the Word of Christ - the Message - have the run of the house. Give it plenty of room in your lives. Instruct and direct one another using good common sense. And sing, sing your hearts out to God!","Let the word [spoken by] Christ (the Messiah) have its home [in your hearts and minds] and dwell in you in [all its] richness, as you teach and admonish and train one another in all insight and intelligence and wisdom [in spiritual things, and as you sing] psalms and hymns and spiritual songs, making melody to God with [His] grace in your hearts.",gratitude,no
392,Jonah 2:9,But I will sacrifice unto thee with the voice of thanksgiving; I will pay that that I have vowed. Salvation is of the Lord.,"But I'm worshiping you, God,
calling out in thanksgiving!
And I'll do what I promised I'd do!
Salvation belongs to God!","But as for me, I will sacrifice to You with the voice of thanksgiving; I will pay that which I have vowed. Salvation and deliverance belong to the Lord!",gratitude,no
393,Jeremiah 30:19,"And out of them shall proceed thanksgiving and the voice of them that make merry: and I will multiply them, and they shall not be few; I will also glorify them, and they shall not be small.","Thanksgivings will pour out of the windows;
laughter will spill through the doors.
Things will get better and better.
Depression days are over.
They'll thrive, they'll flourish.
The days of contempt will be over.","Out of them [city and palace] will come songs of thanksgiving and the voices of those who make merry. And I will multiply them, and they will not be few; I will also glorify them, and they will not be small.",gratitude,no
394,Ecclesiastes 5:10,He that loveth silver shall not be satisfied with silver; nor he that loveth abundance with increase: this is also vanity.,"The one who loves money is never satisfied with money,
Nor the one who loves wealth with big profits. More smoke.","He who loves silver will not be satisfied with silver, nor he who loves abundance with gain. This also is vanity (emptiness, falsity, and futility)!",greed,no
395,1 Timothy 6:9,"But they that will be rich fall into temptation and a snare, and into many foolish and hurtful lusts, which drown men in destruction and perdition.","But if it's only money these leaders are after, they'll self-destruct in no time.","But those who crave to be rich fall into temptation and a snare and into many foolish (useless, godless) and hurtful desires that plunge men into ruin and destruction and miserable perishing.",greed,no
396,Mark 8:36,"For what shall it profit a man, if he shall gain the whole world, and lose his own soul?","What good would it do to get everything you want and lose you, the real you?","For what does it profit a man to gain the whole world, and forfeit his life [in the eternal kingdom of God]?",greed,no
397,Luke 12:15,"And he said unto them, Take heed, and beware of covetousness: for a man's life consisteth not in the abundance of the things which he possesseth.","Speaking to the people, he went on, Take care! Protect yourself against the least bit of greed. Life is not defined by what you have, even when you have a lot.","And He said to them, Guard yourselves and keep free from all covetousness (the immoderate desire for wealth, the greedy longing to have more); for a man's life does not consist in and is not derived from possessing overflowing abundance or that which is over and above his needs.",greed,no
398,Mathew 6:19-20,"19 Lay not up for yourselves treasures upon earth, where moth and rust doth corrupt, and where thieves break through and steal:
20 But lay up for yourselves treasures in heaven, where neither moth nor rust doth corrupt, and where thieves do not break through nor steal:","19 Don't hoard treasure down here where it gets eaten by moths and corroded by rust or - worse! - stolen by burglars. 20 Stockpile treasure in heaven, where it's safe from moth and rust and burglars.","19 Do not gather and heap up and store up for yourselves treasures on earth, where moth and rust and worm consume and destroy, and where thieves break through and steal.
20 But gather and heap up and store for yourselves treasures in heaven, where neither moth nor rust nor worm consume and destroy, and where thieves do not break through and steal;",greed,no
399,Proverbs 13:11,Wealth gotten by vanity shall be diminished: but he that gathereth by labour shall increase.,"Easy come, easy go,
but steady diligence pays off.","Wealth [not earned but] won in haste or unjustly or from the production of things for vain or detrimental use [such riches] will dwindle away, but he who gathers little by little will increase [his riches].",greed,no
